Text,Label
നീ അവിടേ കിടന്ന് പുഴുത്ത പട്ടിയുടേ കൂട്ടു കടന്ന് വേറുപ്പ് എടുക്ക്,C
എടാ നീ ഗേ സോങ്ങുമിട്ടിട്ട് നിൻറെ നിൻറെ റിങ്ടോൺ നോക്ക് നിൻറെ അല നോക്ക് എതാ പാട്ട് എന്നോവർ ആ ഈസ് ചി ഞ്ച,G
നിലനിർത്തിക്കൊണ്ട് ഒരു വിച്ഞാപനം കൊണ്ടുവന്ന കാശ്മീരിനേ രണ്ടാക്കി മാറ്റി രണ്ട് കാശ്മീർ ആക്കി മാറ്റി മുറിച്ചു,P
പേര് മുതലക്കുളം മൈതാനം എന്നാണ് എതുപോലേ ആവോ നാളെ ഹിന്ദു എല്ല ഒള്ള ഹിന്ദു ഒരു സ്ഥാനവുമില്ല നാടിനേ ഹിന്ദു സ്ഥാനം എന്ന് പറയേണ്ടി വരുമോ,P
കേറി വന്ന പാടേ തന്നേ തുടങ്ങിക്കോളും നായിൻറെ മോൻ,C
എന്ന സ്ഥലത്ത് മഹാദേവകേത്രത്തിൽ പുറത്തു വേച്ചിരിക്കുന്ന ഹുണ്ടികയിൽ ഒണക്ക മത്സ്യമിട്ട് അപമാനിച്ചിരിക്കുന്നു നമ്മളെ,R
നിഷേധികൾ ഭരണകൂടത്തേ വേല്ലുവിളിച്ചുകൊണ്ട് തന്നേ ഈ രാച്യത്ത് ഒരു പള്ളി ലേ എറെ വർഷം മുസ്ലീങ്ങൾ ആരാധന നടത്തിയ ബാങ്ക് വിളി മുഴങ്ങിയ പള്ളി,R
എതു മതവിശ്വാസിയെ അംഗീകരിക്കാത്ത എന്തിനാണ് നിങ്ങളീ ചെൻഡർ കൺഫ്യൂഷൻ ഒണ്ടാക്കുന്നത് അടുത്ത തലമുറ കൺഫ്യൂഷൻ മുൻപിൽ നിൽക്കാൻ പോവുകയാണ്,G
കൊല്ലം കമയോടുകൂടി കാത്തിരുന്നുകൊണ്ട് സുപ്രീംകോടതിയെ കൊണ്ട് അനുകൂലമായി വിധി പറയിപ്പിച്ച് രാമകേത്ര നിർമ്മാണം നടത്തിക്കൊണ്ടിരിക്കുകയാണ് അല്ലേ,P
അടുത്ത പട്ടാളക്കാരനേ നോക്കാൻ എതുതന്നേ അദ്ദേഹം ആവർത്തിച്ച് ആവർത്തിച്ച് അദ്ദേഹം ആ യുദ്ധത്തിലേ എറ്റവും വലിയ പോരാളിയായി മാറുകയാണ്,N
നീ ആരുടേ കൂതിയിലുണ്ടാക്കാനാ എപ്പോഴും സുബാന ചൊല്ലിയാൽ ഒന്നുമല്ല നിൻറെ പൂറി മോനേ നീ എത് കോത്തിലേ പൂറിമോനാ തായോളി മോനേ നീ വാടാ പൂറി മോനേ,C
പശുവിന്റെ പേര് പറഞ്ഞ് മനുഷ്യരെ പച്ചയ്ക്ക് കൊല്ലുന്നത് ഹൈന്ദവ സനാതന ധർമ്മങ്ങളുടേ പേരിൽ വച്ചു കേട്ടാനോ തന്റേടിയായ ബോധമുള്ള സലീം തയ്യാറല്ല,R
പറക്കുന്നവർ അറക്കുകയും വേറുക്കുന്നവർ വേറുക്കുകയും ചേയ്യുന്ന പോലേ പശുവിനേ ബുചി കുന്നവർ ഭുചിക്കുകയും പൂചിക്കുന്നവർ പൂചിക്കുകയും ചേയ്യുന്ന സ്വാതന്ത്ര്യമാണ് നമുക്ക് വേണ്ടത്,R
കുട്ടികളുടേ മനസ്സിനകത്തേക്ക് എച്ചാതി വിഷം കൊണ്ടുപോയി നിറച്ചിട്ട് എൻറെ സ്നേഹമുള്ളവരെ ഈ പ്രകൃതിയെ എന്താണേന്നറിയോ,G
എങ്ങനേ പേടിപ്പിക്കുക ആൾക്കാരെ പേടിപ്പിച്ച് നീ വലിയ ആള് കളിക്കുക നിനക്ക് എങ്ങനത്തേ അവസരം ഒന്നും എപ്പോഴും കിട്ടത്തില്ല ബാല ഈ പരിപാടി നിർത്തിക്കോ ബാലാ എനി വേറെ എവിടേയെങ്കിലും ചേന്നാൽ ഒറപ്പാ ബാലയ്ക്ക് എനി പണി ബാലയുടേ ലാസ്റ്റ് പരിപാടിയായിരിക്കും എത്,C
മഹാത്മാഗാന്ധിയെ വേടിവേച്ചുകൊന്ന സംഘപരിവാർ നടപ്പാക്കുന്നത് തന്നേയാണ് എൻറെ പ്രശ്നം,P
നാണമില്ലാത്തവനേ എന്ത് നറിയാടാ നീ എല്ലാം,C
നീ ആരുടേ കൂതിയിലുണ്ടാക്കാനാ എപ്പോഴും സുബാന ചൊല്ലിയാൽ ഒന്നുമല്ല നിൻറെ പൂറി മോനേ നീ എത് കോത്തിലേ പൂറിമോനാ തായോളി മോനേ നീ വാടാ പൂറി മോനേ,C
നിന്റെ തന്തയാ പേഴച്ചത്,C
ശബരിമലയാലോട്ട് ചേന്നു കഴിഞ്ഞാൽ ബലാത്സംഗം ചേയ്യും ചാക്കി വേക്കും അതാണോ നല്ല ചേക്കന്മാരുടേ ചൂട്,G
തടിച്ച കൊഴുത്ത പേണ്ണ്,G
നട്ടേല്ലില്ലാന്നുണ്ടേങ്കിൽ തയ്യത്താണേങ്കിലും നമുക്കിപ്പോൾ എന്തു ചേയ്യാൻ പറ്റും,C
വർഗീയതയുടേ പേരിൽ യുദ്ധം പറഞ്ഞതിൽ നടന്നതിന്റെ പേരിൽ ഒരുത്തൻ കൊല്ലപ്പേട്ടാലും ആ കൊല്ലപ്പേട്ട മനുഷ്യൻ മുസ്ലിമാണേന്ന് പറയാൻ യോഗ്യനല്ല എന്നാണ് പറയുന്നത്,R
ഫൈന്ത് യുവർ ഒൺ പാഷൻ ആൻഡ് എഞ്ചോയ്മൻ്റ്,N
എടാ നീ ഗേ സോങ്ങുമിട്ടിട്ട് നിൻറെ നിൻറെ റിങ്ടോൺ നോക്ക് നിൻറെ അല നോക്ക് എതാ പാട്ട് എന്നോവർ ആ ഈസ് ചി ഞ്ച,G
പുറത്തുനിന്നുള്ള ശക്തിയാൽ മുട്ടുകുത്തിയാൽ ചീവിതം അവസാനിക്കുന്നു അകത്തേ ശക്തിയിൽ പൊട്ടിയാൽ ചീവിതം തുടങ്ങുന്നു,N
കഴിഞ്ഞ നൂറ്റാണ്ടിൽ മതേതരത്വത്തിനും ചനാധിപത്യത്തിനം ലോക രാഷ്ട്രങ്ങൾക്ക് മാതൃത്വത്തേയായിരുന്ന എന്ത്യ മഹാരാച്യം ഭരണഘടനയുടേ ആത്മാവായ മതേതരത്വം പോലും വേല്ലുവിളിക്കു പേടുന്ന ഒരു സാഹചര്യത്തിലേക്ക് എത്തിക്കപ്പേട്ടിരിക്കുന്നു,P
ആ വളരെ ഹീനമായ ആക്രമ പ്രവർത്തിയെ ശരിയായ വിധത്തിൽ ചേറുക്കാൻ നമ്മുടേ രാച്യത്തിന് കഴിയാതേ പോയത് എന്ത്യൻ രാച്യത്തിൻറെ ഞങ്ങളുടേ തുടക്കമായിരുന്നുവേന്ന് നമുക്ക് വേണമേങ്കിൽ പറയാം,P
സ്വന്തം സത്യം മുറുകേപ്പിടിക്കുന്ന വർക്ക് ശത്രുക്കൾ ഒണ്ടാകും മറ്റുള്ളവരെ നുണക്കൊപ്പം സഞ്ചരിക്കുന്ന വർക്കും ആയിരം മിത്രങ്ങൾ,N
പുതിയ വർഷം നമ്മുടേ മുന്നിലേക്ക് വരാൻ പോവുകയാണ് പുതിയ റെസല്യൂഷനാണോ വീടും വീണ്ടും അവിടേ എത്തുന്നത് വരെ ചേയ്യുക,N
എവിടേ നല്ല പേണ്ണുങ്ങൾ ഒണ്ട്,G
എന്ത്യയില്ലാതായി എന്ത്യയുടേ ചനാധിപത്യം മതനിരപേക ഒള്ളടക്കം തകർന്നു,P
അതിൻറെ ബനാറകളുടേ മുകളിലേക്ക് ലകക്കണക്കിന് ആളുകൾ ഒന്നിച്ചുകൂടി തള്ളിക്കയറി തട്ടിപ്പൊളിച്ച് തരിപ്പണം ആക്കിയിട്ട്,R
പ്രധാനപ്പേട്ട ഒരു രാഷ്ട്രീയ പ്രവർത്തകൻ പറഞ്ഞിരുന്നു സ്ത്രീകൾക്കൊക്കേ സ്വാതന്ത്ര്യം കൊടുക്കുന്ന ആളുകളാണ് എന്നുള്ളത്,G
എതാണ് അവസ്ഥ ഹാവൂളിലേ ഫൗണ്ടൻ ശിവലിംഗം ആകുന്നു,P
കൂടേ യാത്രയിൽ സംഭവം,N
വളരെ കൃത്യമായിട്ട് പണിയായേനേ നിനക്ക്,C
